WorkerId,HITId,Answer.proficiency1,Answer.proficiency2,proficiency_check_passed
A3O5TJE0GU5TPB,35ZRNT9RUIY6GHXXARPFM0QM21VO39,"When I was younger, I would go to school and studied my syllabus","It's raining tomorrow, so I  took umbrella.",yes
A3O5X3P3N0KU7I,3QI9WAYOGQBKBSC80A4MD8C78FBS6M,"When I was younger, I would go to school and college","It's raining tomorrow, so today",no
A3OHYXTHW11HS7,3J9UN9O9J3SWYE73BRFRC6BT0V1J0Q,"When I was younger, I would go to school and play with my friends and classmates.","It's raining tomorrow, so I need to be prepared with an umbrella.",yes
A3OVS29S2TYBQR,3YLTXLH3DF63VPGX4CRWFUWMU9KHPW,"When I was younger, I would go to school and enjoy with my friends","It's raining tomorrow, so the weather will be worst",no
A3OZ8KF0HWSVWK,3OPLMF3EU5N5E0NAFIT23XKYCDHLN5,"When I was younger, I would go to school and learn about math and reading.","It's raining tomorrow, so I can't cut the grass.",yes
A3P6CVPYACUX43,3EHIMLB7F7ZIPXHGIVPLT81W5ZKH8C,"When I was younger, I would go to school and listen intently to my teachers.","It's raining tomorrow, so I will stay inside and play board games.",yes
A3P7AXWF57BHNX,3PKVGQTFIHKATXM1R4Z96PR4LNLRYX,"When I was younger, I would go to school and learn.","It's raining tomorrow, so wear a rain coat.",yes
A3PLJLUKN3PEA2,391JB9X4ZY8OCCKSIH21BIIJHLDKM7,"When I was younger, I would go to school and learn about a great many things.","It's raining tomorrow, so it won't be a good day for a picnic.",yes
A3PRQ2GSU42718,3CO05SML7V5DW2QGJWO0EXXKACVR0Q,"When I was younger, I would go to school and study and talk with friends.","It's raining tomorrow, so I will go to a movie.",yes
A3PYD7EU2WFST6,344M16OZKIFR8UDIYW6YQ2UE2ERENH,"When I was younger, I would go to school and really enjoy the company of other students.","It's raining tomorrow, so i have to buy myself an umbrella",yes
A3PYD7EU2WFST6,3VI0PC2ZAYKIWF4BUGW3TGFQ9WWXOI,"When I was younger, I would go to school every day of the week except Sunday","It's raining tomorrow, so i have to carry with me an umbrella",yes
A3QHX7BMC3RJYQ,3M47JKRKCX12S8XZMCYHWHC6XNU86X,"When I was younger, I would go to school and college.","It's raining tomorrow, so but someone told me that was wrong",no
A3QLGMZOLGMBQ1,3G3AJKPCXLS3SRK3GS3WYWGUT914YR,"When I was younger, I would go to school and look forward to recess.","It's raining tomorrow, so I think I'll stay in.",yes
A3QRZPJT2CT2IK,38F60IALAGHQCH38NLTVECY2YXST05,"When I was younger, I would go to school and learn from the teacher.","It's raining tomorrow, so I need to take an umbrella.",yes
A3QS96739O5M6F,3PKJ68EHDNW79EDZ9ZMCIYAALAEHJW,"When I was younger, I would go to school and work with my teachers.","It's raining tomorrow, so I'm planning to stay home.",yes
A3QSJY1FFN0N6V,33K3E8REWWVFBNHVNZ77WUPQTO2X8I,"When I was younger, I would go to school and play with my friends at recess.","It's raining tomorrow, so I'm going to make some soup and stay home.",yes
A3QXFWX1PVH5MJ,3VGZ74AYTGG614CIF1N8AULEGQSCGE,"When I was younger, I would go to school and hang out with my friends","It's raining tomorrow, so i dont think i will be going out",yes
A3R5OJR60C6004,378G7J1SJLYHVOMWQXXLML75VJ2EW1,"When I was younger, I would go to school and attempt to finish my homework from the previous night.","It's raining tomorrow, so I will make plans to work indoors.",yes
A3RCX3IQ8L6HHW,3PCPFX4U40Q4H5Q69ZILCEAJKSIQFS,"When I was younger, I would go to school to learn how to read and write.","It's raining tomorrow, so I will stay inside and read.",yes
A3RDH0U2H6JCBC,366FYU4PTGPQ0OSF1JEIYADA8JMEKC,"When I was younger, I would go to school and hang out with my friends.","It's raining tomorrow, so I'm going to just stay home all day.",yes
A3RHJEMZ4EGY2U,359AP8GAGGKN8B1HMYJE4H8LHN97C6,"When I was younger, I would go to school and talk to my friends all day.","It's raining tomorrow, so I will not be able to go to the park.",yes
A3RI9RLBGPG2B6,3SU800BH86ST0NNW4ODKYEBMTD8UQ1,"When I was younger, I would go to school and learn school subjects such as math.","It's raining tomorrow, so I'm going to just stay inside.",yes
A3RKG5PZN97RD5,3JTPR5MTZSCQ45ZMQILFUG7XVQN5K2,"When I was younger, I would go to school and learn my lessons.","It's raining tomorrow, so we can't play.",yes
A3RKG5PZN97RD5,3R15W654VDTQHX02VALJ7RF3HO4QLX,"When I was younger, I would go to school and learn all that I could.","It's raining tomorrow, so there won't be outdoor activities scheduled.",yes
A3RLCGRXA34GC0,3BPP3MA3TCK1KUAXMJQJDAQPXJRELF,"When I was younger, I would go to school and work till the bell rang.","It's raining tomorrow, so we should not go to the beach.",yes
A3ROADR7T6811,3L55D8AUFAX6NVXI979EHUSIMO7YCS,"When I was younger, I would go to school and play with my friends.","It's raining tomorrow, so i will take the day off.",yes
A3ROADR7T6811,3UUSLRKAUL3XD37VMUEPONQ32NL7D6,"When I was younger, I would go to school and spend my day playing","It's raining tomorrow, so remember to wear the raincoat",yes
A3RQN5RZD1N2KP,3K3IX1W4S6ROL28JY6H4Y89IHEUPAT,"When I was younger, I would go to school and take a math class so I could graduate.","It's raining tomorrow, so I'll look forward to staying inside and reading.",yes
A3RVHUY67SVXQV,3BDORL6HKKDXQULWVCHK9YZLIZ3CRA,"When I was younger, I would go to school and meet up with my friends.","It's raining tomorrow, so be sure to dress appropriately.",yes
A3RVHUY67SVXQV,3HRWUH63QU2RCBKPNVDVM8O1QNI5N2,"When I was younger, I would go to school and read a book at my desk.","It's raining tomorrow, so remember to bring an umbrella.",yes
A3RYI5HXC2MJLN,3126F2F5F83RBFPVEBJQURZ92TSEPD,"When I was younger, I would go to school and learn to read and write while trying to make new friends.","It's raining tomorrow, so I will need to bring an umbrella with me too work tomorrow.",yes
A3S3WYVCVWW8IZ,3EGKVCRQFWSNDQ5CV7DJ6AM0437YBL,"When I was younger, I would go to school and see my friends.","It's raining tomorrow, so I'm staying inside.",yes
A3U21PUMQ6NGT2,3RBI0I35XE3IAV1ZGEYDOROOGBUY3U,"When I was younger, I would go to school and eat lunch with my friends","It's raining tomorrow, so I better take an umbrella",yes
A3U2UNSYDPS933,3BA7SXOG1JQVERVJE01F7C32TA88RV,"When I was younger, I would go to school and play with all my friends.","It's raining tomorrow, so we won't be going to the park.",yes
A3UV55HC87DO9C,344M16OZKIFR8UDIYW6YQ2UE2ERENH,"When I was younger, I would go to school and take notes in class.","It's raining tomorrow, so make sure to bring an umbrella.",yes
A3UV55HC87DO9C,3V8JSVE8YYQLKTHW5YF97ISL70KYEL,"When I was younger, I would go to school and sit at a desk.","It's raining tomorrow, so I will bring an umbrella.",yes
A3V0VH1WX2ZS6G,32XN26MTXZJ2T4V3ECR4SLOL3IHL00,"When I was younger, I would go to school and joined dance club","It's raining tomorrow, so I will take rest",no
A3V9JFVZQ2XF4Y,3H781YYV6TIP37I2VSSAZ106SY2TER,"When I was younger, I would go to school and attempt to learn as best I could.","It's raining tomorrow, so I am planning on staying inside.",yes
A3VE9WX0XH2N5G,3T6EIBTM9LOHYY2H9NZ78DKNISUAAY,"When I was younger, I would go to school and learn the alphabet","It's raining tomorrow, so i will not go to the park",yes
A3VENK02U0X16N,3T5ZXGO9DEOAMMH6ABCSF6Q1VUMZQS,"When I was younger, I would go to school and try to do my best in class.","It's raining tomorrow, so I should take an umbrella to work.",yes
A3W2RRAUPHYRIO,3B9J25CZ25D9R9L9A1HPZ84H41MSCE,"When I was younger, I would go to school and learn math and science.","It's raining tomorrow, so I will stay inside.",yes
A3W341JMZSKATX,366FYU4PTGPQ0OSF1JEIYADA8JMKEI,"When I was younger, I would go to school and learn maths","It's raining tomorrow, so",yes
A47HX1N4QM1XQ,30IRMPJWDZJF9SXKNPYIXHCTN8CKRV,"When I was younger, I would go to school and spend a time with my friends.","It's raining tomorrow, so I can take a rest of my work.",yes
A48WNR6C4CI3J,3OKP4QVBP2XI8PFKVNRH4ZVQGN7AGA,"When I was younger, I would go to school and learn about fractions and long division.","It's raining tomorrow, so I won't be going to the shops after all.",yes
A4E1UYPDHE8D8,3JMNNNO3B14P08AGXD2KKKYGZPUW2I,"When I was younger, I would go to school and attend classes in various subjects.","It's raining tomorrow, so I will bring an umbrella with me.",yes
A4IUVFS10MYX1,3HRWUH63QU2RCBKPNVDVM8O1PLSN5P,"When I was younger, I would go to school and chat with all my friends.","It's raining tomorrow, so I will bring an umbrella.",yes
A4J4GGMKJ68L0,3AA88CN98P3O6T961KQC5D5QQVRKYX,"When I was younger, I would go to school and come back home to relax.","It's raining tomorrow, so expect traffic to be rather slow.",yes
A4LCG4MSNJRUF,3QXFBUZ4ZKG2NYTI1S88407KNQZGUS,"When I was younger, I would go to school and learn about new subjects.","It's raining tomorrow, so I am going to stay inside.",yes
A4R66ZHYXG17N,3SZYX62S5G029QS27OW6QB2BP6N57W,"When I was younger, I would go to school and play the volleyball with my classmates.","It's raining tomorrow, so we are unable to go out.",yes
A4T4577P6JL6R,30F94FBDNRKRW46IL1QKYTULP1PTBR,"When I was younger, I would go to school and watch the teacher write on the chalk board.","It's raining tomorrow, so I am going to need a rain coat.",yes
A4ZPIPBDO624H,3W0XM68YZPVRGNY3PVJ3RQUGKC81KB,"When I was younger, I would go to school and hang out with my friends.","It's raining tomorrow, so I would suggest bringing a coat.",yes
A59E3FJSGRUKE,3X52SWXE0X52YQ2IU6RQWX72AEICWD,"When I was younger, I would go to school and playground","It's raining tomorrow, so cannot come office",no
A5BMKZRGHNSRT,3CKVGCS3PG5PXHQTYLO5472GWEF0SO,"When I was younger, I would go to school and  listen to the teacher during lessons.","It's raining tomorrow, so  remember to take your umbrella if you go out!",yes
A5MWDPP9SOROE,3D06DR5225JI0ZB66QPCH4FNC9JMAU,"When I was younger, I would go  school and enjoy with friends.","It's raining tomorrow, so I take one day leave.",no
A5NE8TWS8ZV7B,3LEG2HW4UFNNPMOL7OSKGWCG3KFF29,"When I was younger, I would go to school and do my homework.","It's raining tomorrow, so I am going to stay inside.",yes
A64JDJKE9DYCT,372AGES0I45LTSWRM8D7NBKVJHRRXR,"When I was younger, I would go to school and then hang out with friends in the afternoon.","It's raining tomorrow, so I'll have to wear my raincoat.",yes
A65FDBSWHLIVX,3IZPORCT1F9O72WCH4VLKPW1VR8HRO,"When I was younger, I would go to school and I'm studying well","It's raining tomorrow, so very happy",no
A67Z8IR5X029C,391JB9X4ZY8OCCKSIH21BIIJHLDKM7,"When I was younger, I would go to school and play","It's raining tomorrow, so happy",yes
A6HDSE80LQPR8,38DCH97KHH2KM7C2SP96RC2BCXAJQU,"When I was younger, I would go to school and try to get good grades.","It's raining tomorrow, so I have remember to take an umbrella with me when going out.",yes
A6INY1UVFY5GB,3IVKZBIBJ0908HWPWTVQAZ1XHTRSHN,"When I was younger, I would go to school and have lunch alone.","It's raining tomorrow, so I'll grab my umbrella",yes
A6KB4VHCZYTY2,31GN6YMHLPSI57RERSHQB2BKXJTSWH,"When I was younger, I would go to school and hang out with friends.","It's raining tomorrow, so I will stay home.",yes
A6KB4VHCZYTY2,3NRZ1LDP7W6PMAGRAYX3F10RQY0ZP1,"When I was younger, I would go to school and play football at recess.","It's raining tomorrow, so I will carry an umbrella.",yes
A6R88PQFFSNI9,3KI0JD2ZU1IYSUSGC76BIHGBL1Y76E,"When I was younger, I would go to school and now slowly I am getting used to the idea that school reopening and that I will hopefully go back one day.","It's raining tomorrow, so, My clothes are wet from the rain.",yes
A6XAX4NBQK8W2,3XDSWAMB22SXET6WIXSK48PGMD1CQ9,"When I was younger, I would go to school and i would study well.","It's raining tomorrow, so i could not go to school.",yes
A72LC42LU78IP,3YKP7CX6G2F4Y69B8YNJTX23Z297BZ,"When I was younger, I would go to school and start to learn reading","It's raining tomorrow, so I got on my boot.",yes
A748N8WFG2HR4,382GHPVPHSR2CONFR7A682KHLAW34F,"When I was younger, I would go to school and sit at the lunch table by myself.","It's raining tomorrow, so make sure to bring an umbrella.",yes
A77K8W55MJEKX,3OEWW2KGQJB4Y9ZU3GVRZ9CYSCVDO2,"When I was younger, I would go to school and learn to write.","It's raining tomorrow, so carry an umbrella.",yes
A7ERZELTAMWL5,3R6RZGK0XFC2M43I0O4J7MG77VNVYO,"When I was younger, I would go to school and play kick soccer with my friends.","It's raining tomorrow, so I will stay inside and work on completing surveys.",yes
A7I3G380E29VE,3NRZ1LDP7W6PMAGRAYX3F10RQZ1PZU,"When I was younger, I would go to school and learn about many different topics.","It's raining tomorrow, so I will be staying inside.",yes
A7L0R538M5DXG,3SV8KD29L4SOBJJBX6SVJKESWPVKZO,"When I was younger, I would go to school and learn about the socialize and listen to someone who is other than parents.","It's raining tomorrow, so i can't able to play tennis",no
A7LML9IOO802O,3LCXHSGDLT6OO75N6SNKPW4KPDZEST,"When I was younger, I would go to school and joined sports club","It's raining tomorrow, so take a leave",no
A7O82NXM2PI12,3INZSNUD80Q1RMVO1RC92JH9XD9D9O,"When I was younger, I would go to school and learn math and science","It's raining tomorrow, so I should walk with an umbrella",yes
A7OZPNXIVO1FX,3CMV9YRYP319VAWP0K1AAQ3H2RNJL5,"When I was younger, I would go to school and talk to my teachers and friends","It's raining tomorrow, so we better make sure to wear rain jackets and bring an umbrella",yes
A8028AFBBS29G,3087LXLJ6MGGTCL7S1O6X8J17OL0F5,"When I was younger, I would go to school and spend time studying with my friends.","It's raining tomorrow, so I need to remember to bring my umbrella.",yes
A8C3WNWRBWUXO,38Z7YZ2SB32ORWSWA7O6FBNB0KAQIJ,"When I was younger, I would go to school and learn my mathematical tables.","It's raining tomorrow, so we go for a hike today.",yes
A8GD33ZJ1SAA5,3BO3NEOQM0HW4GLFLBRKPB86V0ZAI2,"When I was younger, I would go to school and my favorite subject was history","It's raining tomorrow, so it will be a good time to curl up with a good book",yes
A90G0G4SJ26BM,3UV0D2KX1MJXS038B2B89B9ENYBF45,"When I was younger, I would go to school and make new friends","It's raining tomorrow, so came home early",yes
A98E8M4QLI9RS,356TQKY9XFXLW8B45M392VC2RWO780,"When I was younger, I would go to school and look forward to recess so I could play with my friends.","It's raining tomorrow, so I will remember to carry an umbrella.",yes
A98S1WLZ7NJL0,3QD8LUVX4XYWO5YTP104KAFZRY1X5G,"When I was younger, I would go to school and spend my leisure at library.","It's raining tomorrow, so I'm not gonna make any shopping.",yes
A9ZCY6FLUCIU1,34O39PNDK68EGPTQHCLPYET31GSRBC,"When I was younger, I would go to school and have a great time with my friends.","It's raining tomorrow, so I'll stay inside and study.",yes
AAASQIW3J32OL,3OQQD2WO8I6WKVMUCWCA23U0PQ7I3E,"When I was younger, I would go to school and look forward to another day of learning.","It's raining tomorrow, so we had to postpone our picnic.",yes
AAH6HJWRC4JD2,3XUSYT70IT1JVS7B1VTG98GGU9FD0C,"When I was younger, I would go to school and stady well","It's raining tomorrow, so our school were leave",no
AAQREZOK13OV7,38XPGNCKHT0MOXPYBHGCRXC0BSZ4VI,"When I was younger, I would go to school and meet my friends at their locker","It's raining tomorrow, so bring an umbrella with you",yes
AB09F0Q4T10TE,3S1WOPCJFGTVP4MXJYE6XVDXTUMEJD,"When I was younger, I would go to school and do the best I could.","It's raining tomorrow, so will take an umbrella with me.",yes
ABO9F0JD9NN54,34R0BODSP1ZNI57CUWACWLUSCVH5ED,"When I was younger, I would go to school and study very hard every day.","It's raining tomorrow, so I will be staying home and cleaning.",yes
ABW8U1U74P8MI,3T8DUCXY0N688BRLNHCO7NZV0ZX9T3,"When I was younger, I would go to school and spend a fun time with friends.","It's raining tomorrow, so I'll have to cancel all of my apointments",yes
AC75J5UN6DOKB,3VLL1PIENQO71A4QVYKOQ1V1GT4ZOK,"When I was younger, I would go to school and friends","It's raining tomorrow, so i will stay at home",no
AC7QPNOH2LELF,3V7ICJJAZAG7FJRS60PCQLIT80JB4J,"When I was younger, I would go to school and learn about history and math.","It's raining tomorrow, so I will need to use an umbrella.",yes
ACBPSLPGDTGEZ,324N5FAHSXB72ZE1W93SYE1W8EPKVO,"When I was younger, I would go to school home","It's raining tomorrow, so I get umbrella",no
ACGGIBC0P38HU,3DQYSJDTYLBWKORM02T7O4LC4S1EX1,"When I was younger, I would go to school and learn about different subjects.","It's raining tomorrow, so I will be staying home.",yes
ACGHHDT7RY1AH,3YLTXLH3DF63VPGX4CRWFUWMU9KPH4,"When I was younger, I would go to school and wear my backpack.","It's raining tomorrow, so I'll wear my raincoat.",yes
ACJ6NSCIWMUZI,3EFNPKWBMSOLD05E86N4WZU44YG30Z,"When I was younger, I would go to school and carry my books with me","It's raining tomorrow, so i will bring an umbrella",yes
ACKG8OU1KHKO2,3XWUWJ18TLQLSGUDLXXP8F8BWYEUU6,"When I was younger, I would go to school and focus on my schoolwork.","It's raining tomorrow, so I am staying home.",yes
ACON9O9NMFOHE,3LCXHSGDLT6OO75N6SNKPW4KPDZSE7,"When I was younger, I would go to school and learn about my favorite subjects.","It's raining tomorrow, so hopefully the plants outside will grow.",yes
ACRTRQ23XH20E,3B286OTISEHSZR5L3TCK1CN68FOAJE,"When I was younger, I would go to school and loved to learn,","It's raining tomorrow, so I will bring my umbrella.",yes
ACRTRQ23XH20E,3X2YVV51PU4IBNSKE926F1OB7JGW11,"When I was younger, I would go to school and rode the bus.","It's raining tomorrow, so I will bring my umbrella.",yes
ACSS93E03ZUGX,302OLP89DZ75RDZFT1VYE8ABIVFAC0,"When I was younger, I would go to school and take math and science tests.","It's raining tomorrow, so I will probably stay inside.",yes
AD75IYA9OIIQF,3HRWUH63QU2RCBKPNVDVM8O1PLSN5P,"When I was younger, I would go to school and goof off during class.","It's raining tomorrow, so I'm staying inside to keep dry.",yes
ADJ9I7ZBFYFH7,3VEI3XUCZRXGKJU00H3QTYYSHIIPR1,"When I was younger, I would go to school and try my best on tests.","It's raining tomorrow, so I'm going to bring an umbrella to work.",yes
ADQT97A98U8UT,30Y6N4AHYPW7VMRAV8CVT4H33ZFDRB,"When I was younger, I would go to school and tution for study","It's raining tomorrow, so the school is holiday",no
ADQT97A98U8UT,34XASH8KLQMPN3H8V9797Z4IBVJMPA,"When I was younger, I would go to school and college for the study","It's raining tomorrow, so the scholl is holiday",no
ADVJB810K4OYR,3W0XM68YZPVRGNY3PVJ3RQUGJAIK1Z,"When I was younger, I would go to school and learn.","It's raining tomorrow, so I have to take my umbrella.",yes
ADZDFHPZZ5VFL,3LCXHSGDLT6OO75N6SNKPW4KPDZEST,"When I was younger, I would go to school and outing with parents.","It's raining tomorrow, so so will be happy.",no
AE015UO038LEC,31ANT7FQN82Z2FYEKXIIHOR539J5HY,"When I was younger, I would go to school and learn new things.","It's raining tomorrow, so I will bring an umbrella.",yes
AEBY6S5MX5O8R,3N3WJQXELSQ9PEYHTZVIB9H00G12L1,"When I was younger, I would go to school and i would read and eat with my friends","It's raining tomorrow, so i will take my umbrella to work",yes
AEF74ZYJTTEIA,3D3B8GE892RAGJYE60342DYYBWCP9E,"When I was younger, I would go to school and study really hard to get good grades.","It's raining tomorrow, so I should bring an umbrella",yes
AEWGY34WUIA32,3J5XXLQDHMB1616UB3BTHSKUYUSV3I,"When I was younger, I would go to school and learn many things","It's raining tomorrow, so I'm going to stay inside.",yes
AF3DRX40CNHZR,36AZSFEYZ4069WA7QWQZZBI6MM5VB9,"When I was younger, I would go to school and read books during study hall.","It's raining tomorrow, so I suppose I'll stay inside all day.",yes
AF6WFN2THVM4A,3MYASTQBG7B7JLCAITNVOE7Y7DDDQA,"When I was younger, I would go to school and learn exciting, new things.","It's raining tomorrow, so I won't be able to do my daily run.",yes
AFDC9A6Z60W2Z,3EKZL9T8Y8MK107TZ75QVUXFVQ5CHD,"When I was younger, I would go to school and learn lots of subjects.","It's raining tomorrow, so I should carry an umbrella.",yes
AFERIASET17LW,31ANT7FQN82Z2FYEKXIIHOR54B95HT,"When I was younger, I would go to school and study with my classmates","It's raining tomorrow, so I would probably stay home all day",yes
AFIK3VBMMX6G6,3BJKPTD2QCCECBN7HYCAY8ZP6L3RT8,"When I was younger, I would go to school and get through my classes","It's raining tomorrow, so I'll stay inside",yes
AFK9ALQK5GPNG,3KVQ0UJWPXLHZ5T3FW4IIR1SJZLW5J,"When I was younger, I would go to school and learn about my favorite subjects.","It's raining tomorrow, so I should mow the lawn today.",yes
AFKB7F09OVKV7,3RWSQDNYL9M7QG0XVJ7R0F65COKFFT,"When I was younger, I would go to school and wait excitedly for lunchtime and recess.","It's raining tomorrow, so I'm going to get errands done today.",yes
AFM65NU0UXIGP,3H4IKZHALBIV20QVRV9HGPONH8HNN9,"When I was younger, I would go to school and have fun during debate club.","It's raining tomorrow, so I will take an umbrella.",yes
AFN5VMMGYPF1I,3SX4X51T809602WIJ64P984S79YAOX,"When I was younger, I would go to school and study hard to get good grades","It's raining tomorrow, so I think I will stay inside and sleep",yes
AFRJKS3Z3H4CA,3UDTAB6HH6Z7S2UUPFOENCXQ4QQ90M,"When I was younger, I would go to school and attend my classes daily.","It's raining tomorrow, so I will plan to stay indoors.",yes
AFU00NU09CFXE,3T8DUCXY0N688BRLNHCO7NZV11MT9H,"When I was younger, I would go to school and hope the teacher didn't call on me to answer questions.","It's raining tomorrow, so I will read a book and play video games.",yes
AG9LMLEPXP2YC,3OZ4VAIBEXFCRF8JEO3GXZ1JTPPJVO,"When I was younger, I would go to school and eat the school lunch.","It's raining tomorrow, so I will make sure to bring an umbrella.",yes
AGILQEFEPEK7N,3BFF0DJK8XCQDQNKWNCFOI4LTPBTSS,"When I was younger, I would go to school and study my books","It's raining tomorrow, so I won't be working",yes
AH4CXTYVNHRJK,3UEDKCTP9VQ5R9D5EB0CS0LTMWIK7W,"When I was younger, I would go to school and learn whatever lesson the teacher had for us.","It's raining tomorrow, so i wont be going anywhere",yes
AH7VF786B5UG4,39RRBHZ0AU12RUDNWA62LTP9CM1ZVM,"When I was younger, I would go to school and study well","It's raining tomorrow, so don't go outside",yes
AHPOOKYE7V04D,3FTID4TN8LYZQZROMK2DKDI5GXLYL8,"When I was younger, I would go to school and play with my friends.","It's raining tomorrow, so I will carry an umbrella.",yes
AHYTT3T8W9Y9Y,37G6BXQPLQLCBRQAEOYFUWPJ8R3QEA,"When I was younger, I would go to school and listen attentively to the teacher.","It's raining tomorrow, so I better bring an umbrella to work.",yes
AHYTT3T8W9Y9Y,3E22YV8GG16V5L287AM9KETIGLTPND,"When I was younger, I would go to school and hang out at the park with my friends.","It's raining tomorrow, so I think I better stay inside.",yes
AI70FJC1B8SC6,3T2EL38U0MKLHRHR9TO7ILAQOXEXQQ,"When I was younger, I would go to school and play with my friends.","It's raining tomorrow, so I will stay in all day.",yes
AI9YR5E1S3U19,3T6EIBTM9LOHYY2H9NZ78DKNISUAAY,"When I was younger, I would go to school and study","It's raining tomorrow, so I cant come",yes
AIICJA0A5J8NF,3J6BHNX0U9SUUU5SUIH1OX7JMBNKN7,"When I was younger, I would go to school and try to learn everything I could.","It's raining tomorrow, so I will be staying inside to read.",yes
AIQ1I6ODSIO56,3W5PY7V3UP7TV93OJZQ04Y5DB6RJYX,"When I was younger, I would go to school and read books and study.","It's raining tomorrow, so I'll make sure to take my umbrella.",yes
AJ4JJGGH2U9JM,3BPP3MA3TCK1KUAXMJQJDAQPXJRELF,"When I was younger, I would go to school and play with my friends and enjoying the days so happy","It's raining tomorrow, so want to safety with safety measures",no
AJ4T7PTRYNSUW,3H5TOKO3D9J197AXA984F5W1V1Y64O,"When I was younger, I would go to school and play with friends.","It's raining tomorrow, so you better bring an umbrella.",yes
AJ7JFYKBG85ZV,3WRKFXQBOB7X0YJI1H50SXQDZTRYIU,"When I was younger, I would go to school and play soccer with my friends.","It's raining tomorrow, so I will mow the lawn tonight.",yes
AJM4334V07JDQ,311HQEI8RSG0G4CREC3MFF96Q5V7Z5,"When I was younger, I would go to school and learn geography, literature, math and history.","It's raining tomorrow, so I have to wear my rain boots and also get my umbrella.",yes
AJRY9ALX8069Y,3XD2A6FGFNU7TBE6YH7YXI39YGJS9X,"When I was younger, I would go to school and study math, science, and English with my fellow students.","It's raining tomorrow, so I will just stay home and bake some cookies.",yes
AJXIC6Q5EM76P,341YLJU21IZ7ZDQB8WY5JTP8JC7I23,"When I was younger, I would go to school and socialize with my friends.","It's raining tomorrow, so I will need to bring an umbrella with me.",yes
AJXIC6Q5EM76P,3RDTX9JRTY1LADUEAE9N2R7DC4W97M,"When I was younger, I would go to school and finish my homework in class.","It's raining tomorrow, so I need to bring an umbrella with me.",yes
AJZEXCH1TSUE1,3P7RGTLO6EDNABB3LECW2RNJN4OKAN,"When I was younger, I would go to school and hang out with my friends.","It's raining tomorrow, so I should bring an umbrella.",yes
AK3H5QRAROFGP,3KA7IJSNW65T4CDB4KH0TJTOZWFPBO,"When I was younger, I would go to school and complete my work dilligently.","It's raining tomorrow, so I will stay at home.",yes
AKFFOAIBV3FJ6,3LAZVA75NIRHVZ1E6RBA3QLUWNVO2Y,"When I was younger, I would go to school and make my parents proud","It's raining tomorrow, so I will bring umbrella with me",yes
AKHH4W14A6AN9,36FFXPMST9OLAP4WPCEHQURWK4OHOF,"When I was younger, I would go to school and practice basketball with my friends afterward.","It's raining tomorrow, so I packed my umbrella in my bag.",yes
AKJ22H1NTVIQX,3L2OEKSTW9A4BS75SVT9F8WZWXN8YX,"When I was younger, I would go to school and play the trumpet in the high school band.","It's raining tomorrow, so the golf tournament was cancelled.",yes
AKLV0WIZZ356X,3XDSWAMB22SXET6WIXSK48PGMD1CQ9,"When I was younger, I would go to school and get in trouble.","It's raining tomorrow, so bring an umbrella.",yes
AKSJ3C5O3V9RB,3NCN4N1H1GHT1R1YO548PUOTZHENBQ,"When I was younger, I would go to school and learn about a range of subjects.","It's raining tomorrow, so I will need to take an umbrella with me.",yes
AKZQ6L29QQ0R3,3TY2U1TEB7A30K8PXZPXUBQPY2IJJ3,"When I was younger, I would go to school and play with my friends and classmates.","It's raining tomorrow, so I'll just stay inside and binge watch Netflix.",yes
AL3K9E6X0U9MN,31MBOZ6PAORMNWQJQSKONMQMC7ECLK,"When I was younger, I would go to school and outing with parents.","It's raining tomorrow, so will be happy.",no
ALEE1QD4TW9G4,36D1BWBEHN1TVWG2TBWXBMWP0LR2M3,"When I was younger, I would go to school and finish my lessons","It's raining tomorrow, so we cant go to the park",yes
ALHBRVB7YJ7I0,3X2LT8FDHWI0MNC5DUBLUBBJLPN8WY,"When I was younger, I would go to school and play games with my friends.","It's raining tomorrow, so don't go outside.",yes
ALQDW7ERK5R4C,3FHTJGYT8N0PVTLMK69EUUKLF97GPW,"When I was younger, I would go to school and ground","It's raining tomorrow, so leave",no
ALSMH6OVJJZ12,3XWUWJ18TLQLSGUDLXXP8F8BWYEUU6,"When I was younger, I would go to school and take a quiz each morning.","It's raining tomorrow, so I'll skip running in the morning",yes
AM2WGEJDWJY1I,3Y3CZJSZ9KTCR9CHG2UCVSTBRK6R5B,"When I was younger, I would go to school and learn reading, writing and arithmetic.","It's raining tomorrow, so remember to bring an umbrella.",yes
AM4F6TEUBUF9M,3UUSLRKAUL3XD37VMUEPONQ32NLD7C,"When I was younger, I would go to school and learn about many subjects.","It's raining tomorrow, so I need to remember to bring my umbrella.",yes
AMA18W8F60Y2J,39KV3A5D1873FSQDJK9EJMC33QV7S0,"When I was younger, I would go to school and learn different subjects.","It's raining tomorrow, so I will stay home.",yes
AMIQGW2E3WYO4,308KJXFUJR6MDU1QFNQO3IAF6HFATJ,"When I was younger, I would go to school and study and learn","It's raining tomorrow, so wear a raincoat",yes
AMIQGW2E3WYO4,3AA88CN98P3O6T961KQC5D5QRXGYK5,"When I was younger, I would go to school and study","It's raining tomorrow, so take an umbrella.",yes
AMV1E7FFPVAW4,3XU9MCX6VOCKSCTUYJSEXLQZ68Q2RR,"When I was younger, I would go to school and play with my friends.","It's raining tomorrow, so we cannot go and play outside.",yes
